,1403-08-29,1403-08-30,1403-09-03,1403-09-04
09:16:56,[3084 np.float64(18800.0) np.float64(18730.0) 30661647],[478396 np.float64(18150.0) np.float64(18140.0) 518568],[194327 np.float64(18350.0) np.float64(18340.0) 1096],[1000 np.float64(19280.0) np.float64(19170.0) 15587105]
09:16:57,[3084 np.float64(18800.0) np.float64(18730.0) 30661647],[478396 np.float64(18150.0) np.float64(18140.0) 508568],[194327 np.float64(18350.0) np.float64(18340.0) 1096],[1000 np.float64(19280.0) np.float64(19170.0) 15587105]
09:16:58,[3084 np.float64(18800.0) np.float64(18730.0) 30679631],[478396 np.float64(18150.0) np.float64(18140.0) 1008568],[194327 np.float64(18350.0) np.float64(18340.0) 1096],[1000 np.float64(19280.0) np.float64(19170.0) 15587105]
09:16:59,[3084 np.float64(18800.0) np.float64(18730.0) 29979631],[437996 np.float64(18150.0) np.float64(18140.0) 1008568],[18904 np.float64(18340.0) np.float64(18310.0) 133265],[1000 np.float64(19280.0) np.float64(19170.0) 15586884]
09:17:00,[3084 np.float64(18800.0) np.float64(18730.0) 30101580],[437996 np.float64(18150.0) np.float64(18140.0) 1011068],[18805 np.float64(18340.0) np.float64(18310.0) 83265],[1000 np.float64(19280.0) np.float64(19170.0) 15586884]
09:17:01,[3084 np.float64(18800.0) np.float64(18730.0) 30101580],[397996 np.float64(18150.0) np.float64(18140.0) 994877],[18805 np.float64(18340.0) np.float64(18320.0) 4000],[1000 np.float64(19280.0) np.float64(19170.0) 15610094]
09:17:02,[3084 np.float64(18800.0) np.float64(18730.0) 30101580],[357996 np.float64(18150.0) np.float64(18140.0) 994877],[18505 np.float64(18340.0) np.float64(18320.0) 4000],[1000 np.float64(19280.0) np.float64(19170.0) 15074205]
09:17:03,[3084 np.float64(18800.0) np.float64(18730.0) 30101580],[347596 np.float64(18150.0) np.float64(18140.0) 994877],[18505 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15114205]
09:17:04,[3084 np.float64(18800.0) np.float64(18730.0) 30101580],[307596 np.float64(18150.0) np.float64(18140.0) 994877],[18505 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15155872]
09:17:05,[3084 np.float64(18800.0) np.float64(18730.0) 30052175],[271596 np.float64(18150.0) np.float64(18140.0) 994877],[3505 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15155872]
09:17:06,[3084 np.float64(18800.0) np.float64(18730.0) 30051175],[131596 np.float64(18150.0) np.float64(18140.0) 994877],[23505 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 16155872]
09:17:07,[3084 np.float64(18800.0) np.float64(18730.0) 30047518],[131596 np.float64(18150.0) np.float64(18140.0) 973020],[30044 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15155872]
09:17:08,[3084 np.float64(18800.0) np.float64(18730.0) 30047518],[91596 np.float64(18150.0) np.float64(18140.0) 973020],[26044 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15158772]
09:17:09,[3084 np.float64(18800.0) np.float64(18730.0) 29997518],[51596 np.float64(18150.0) np.float64(18140.0) 973020],[26044 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15158772]
09:17:10,[3084 np.float64(18800.0) np.float64(18730.0) 29997518],[50596 np.float64(18150.0) np.float64(18140.0) 973020],[24393 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 15158772]
09:17:11,[3084 np.float64(18800.0) np.float64(18730.0) 29997518],[18921 np.float64(18150.0) np.float64(18140.0) 973020],[24393 np.float64(18340.0) np.float64(18330.0) 542],[1000 np.float64(19280.0) np.float64(19170.0) 17206823]
09:17:12,[3084 np.float64(18800.0) np.float64(18730.0) 30013530],[62456 np.float64(18160.0) np.float64(18150.0) 30414],[24393 np.float64(18340.0) np.float64(18330.0) 85542],[1000 np.float64(19280.0) np.float64(19170.0) 18180709]
09:17:13,[3084 np.float64(18800.0) np.float64(18730.0) 30067907],[62456 np.float64(18160.0) np.float64(18150.0) 30414],[24393 np.float64(18340.0) np.float64(18330.0) 85835],[1000 np.float64(19280.0) np.float64(19170.0) 19258709]
09:17:14,[3084 np.float64(18800.0) np.float64(18730.0) 30067637],[61956 np.float64(18160.0) np.float64(18150.0) 458247],[24393 np.float64(18340.0) np.float64(18330.0) 85835],[1000 np.float64(19280.0) np.float64(19170.0) 20252109]
09:17:15,[3084 np.float64(18800.0) np.float64(18730.0) 29803793],[61956 np.float64(18160.0) np.float64(18150.0) 458247],[20758 np.float64(18340.0) np.float64(18330.0) 85835],[1000 np.float64(19280.0) np.float64(19170.0) 20252109]
09:17:16,[3084 np.float64(18800.0) np.float64(18730.0) 29803793],[61956 np.float64(18160.0) np.float64(18150.0) 458247],[18170 np.float64(18340.0) np.float64(18330.0) 56902],[1000 np.float64(19280.0) np.float64(19170.0) 20801949]
09:17:17,[3084 np.float64(18800.0) np.float64(18730.0) 29803793],[61956 np.float64(18160.0) np.float64(18150.0) 458247],[18170 np.float64(18340.0) np.float64(18330.0) 46902],[1000 np.float64(19280.0) np.float64(19170.0) 20807159]
09:17:18,[3084 np.float64(18800.0) np.float64(18730.0) 29583793],[7838 np.float64(18170.0) np.float64(18160.0) 228044],[18170 np.float64(18340.0) np.float64(18330.0) 46902],[1000 np.float64(19280.0) np.float64(19170.0) 21044900]
09:17:19,[3084 np.float64(18800.0) np.float64(18730.0) 29583793],[7838 np.float64(18170.0) np.float64(18160.0) 97378],[194327 np.float64(18350.0) np.float64(18340.0) 2444],[1000 np.float64(19280.0) np.float64(19170.0) 21115825]
09:17:20,[3084 np.float64(18800.0) np.float64(18730.0) 29097155],[12338 np.float64(18170.0) np.float64(18160.0) 97854],[194327 np.float64(18350.0) np.float64(18330.0) 25346],[1000 np.float64(19280.0) np.float64(19170.0) 21115825]
09:17:21,[3084 np.float64(18800.0) np.float64(18730.0) 29094155],[12338 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102353],[1000 np.float64(19280.0) np.float64(19170.0) 21116189]
09:17:22,[3084 np.float64(18800.0) np.float64(18730.0) 28724847],[12338 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102353],[1000 np.float64(19280.0) np.float64(19170.0) 21118189]
09:17:23,[3084 np.float64(18800.0) np.float64(18730.0) 28725540],[12338 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102653],[1000 np.float64(19280.0) np.float64(19170.0) 21118189]
09:17:24,[3084 np.float64(18800.0) np.float64(18730.0) 28725540],[12338 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102653],[1000 np.float64(19280.0) np.float64(19170.0) 21168189]
09:17:25,[3084 np.float64(18800.0) np.float64(18730.0) 28635540],[12338 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102653],[1000 np.float64(19280.0) np.float64(19170.0) 21177289]
09:17:26,[3084 np.float64(18800.0) np.float64(18730.0) 28420140],[57599 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 102653],[1000 np.float64(19280.0) np.float64(19170.0) 21077289]
09:17:27,[3084 np.float64(18800.0) np.float64(18730.0) 28420140],[57599 np.float64(18170.0) np.float64(18160.0) 97705],[194327 np.float64(18350.0) np.float64(18330.0) 115668],[1000 np.float64(19280.0) np.float64(19170.0) 21077289]
09:17:28,[3084 np.float64(18800.0) np.float64(18730.0) 28446804],[57599 np.float64(18170.0) np.float64(18160.0) 97905],[194327 np.float64(18350.0) np.float64(18330.0) 115668],[1000 np.float64(19280.0) np.float64(19170.0) 20977289]
09:17:29,[3084 np.float64(18800.0) np.float64(18730.0) 27847804],[57599 np.float64(18170.0) np.float64(18160.0) 97905],[500 np.float64(18340.0) np.float64(18330.0) 115668],[1000 np.float64(19280.0) np.float64(19170.0) 20877289]
09:17:30,[3084 np.float64(18800.0) np.float64(18730.0) 27847804],[99595 np.float64(18160.0) np.float64(18150.0) 518447],[179004 np.float64(18350.0) np.float64(18330.0) 115668],[1000 np.float64(19280.0) np.float64(19170.0) 20781243]
09:17:31,[3084 np.float64(18800.0) np.float64(18730.0) 27347804],[99195 np.float64(18160.0) np.float64(18150.0) 518447],[179004 np.float64(18350.0) np.float64(18330.0) 115668],[1000 np.float64(19280.0) np.float64(19170.0) 20781243]
09:17:32,[3084 np.float64(18800.0) np.float64(18730.0) 27247804],[77258 np.float64(18160.0) np.float64(18150.0) 518447],[179004 np.float64(18350.0) np.float64(18330.0) 112208],[1000 np.float64(19280.0) np.float64(19170.0) 20981243]
09:17:33,[3084 np.float64(18800.0) np.float64(18730.0) 27247804],[77058 np.float64(18160.0) np.float64(18150.0) 518447],[155808 np.float64(18350.0) np.float64(18340.0) 100000],[1000 np.float64(19280.0) np.float64(19170.0) 22158230]
09:17:34,[3084 np.float64(18800.0) np.float64(18730.0) 27247804],[76858 np.float64(18160.0) np.float64(18150.0) 518447],[155808 np.float64(18350.0) np.float64(18340.0) 100000],[1000 np.float64(19280.0) np.float64(19170.0) 23008230]
09:17:35,[3084 np.float64(18800.0) np.float64(18730.0) 27247804],[55321 np.float64(18160.0) np.float64(18150.0) 458447],[155808 np.float64(18350.0) np.float64(18340.0) 99857],[1000 np.float64(19280.0) np.float64(19170.0) 25008230]
09:17:36,[3084 np.float64(18800.0) np.float64(18730.0) 27247804],[55321 np.float64(18160.0) np.float64(18150.0) 458447],[155808 np.float64(18350.0) np.float64(18340.0) 99857],[1000 np.float64(19280.0) np.float64(19170.0) 26008230]
09:17:37,[3084 np.float64(18800.0) np.float64(18730.0) 27058463],[58321 np.float64(18160.0) np.float64(18150.0) 458647],[151250 np.float64(18350.0) np.float64(18340.0) 99857],[1000 np.float64(19280.0) np.float64(19170.0) 27908230]
09:17:38,[3084 np.float64(18800.0) np.float64(18730.0) 27028193],[54921 np.float64(18160.0) np.float64(18150.0) 458647],[41393 np.float64(18340.0) np.float64(18330.0) 112208],[1000 np.float64(19280.0) np.float64(19170.0) 28911730]
09:17:39,[3084 np.float64(18800.0) np.float64(18730.0) 27028193],[47611 np.float64(18170.0) np.float64(18160.0) 216482],[35947 np.float64(18340.0) np.float64(18330.0) 112208],[1000 np.float64(19280.0) np.float64(19170.0) 31068521]
09:17:40,[3084 np.float64(18800.0) np.float64(18730.0) 26842733],[47611 np.float64(18170.0) np.float64(18160.0) 317390],[35947 np.float64(18340.0) np.float64(18330.0) 122208],[1000 np.float64(19280.0) np.float64(19170.0) 31068657]
09:17:41,[3084 np.float64(18800.0) np.float64(18730.0) 26842733],[26084 np.float64(18170.0) np.float64(18160.0) 317590],[45947 np.float64(18340.0) np.float64(18330.0) 120385],[1000 np.float64(19280.0) np.float64(19170.0) 30979068]
09:17:42,[3084 np.float64(18800.0) np.float64(18730.0) 26842733],[26084 np.float64(18170.0) np.float64(18160.0) 317590],[45947 np.float64(18340.0) np.float64(18330.0) 120385],[1000 np.float64(19280.0) np.float64(19170.0) 31978793]
09:17:43,[3084 np.float64(18800.0) np.float64(18730.0) 26842733],[25884 np.float64(18170.0) np.float64(18160.0) 317727],[45947 np.float64(18340.0) np.float64(18330.0) 62106],[1000 np.float64(19280.0) np.float64(19170.0) 33201066]
09:17:44,[3084 np.float64(18800.0) np.float64(18730.0) 26844085],[9307 np.float64(18170.0) np.float64(18160.0) 317727],[45947 np.float64(18340.0) np.float64(18330.0) 62106],[1000 np.float64(19280.0) np.float64(19170.0) 34501066]
09:17:45,[3084 np.float64(18800.0) np.float64(18730.0) 26844085],[24107 np.float64(18170.0) np.float64(18160.0) 317727],[45947 np.float64(18340.0) np.float64(18330.0) 62106],[1000 np.float64(19280.0) np.float64(19170.0) 34814526]
09:17:46,[3084 np.float64(18800.0) np.float64(18730.0) 26714858],[354424 np.float64(18210.0) np.float64(18200.0) 10540],[35947 np.float64(18340.0) np.float64(18330.0) 64106],[1000 np.float64(19280.0) np.float64(19170.0) 34721914]
09:17:47,[3084 np.float64(18800.0) np.float64(18730.0) 26691855],[254424 np.float64(18210.0) np.float64(18200.0) 10540],[33371 np.float64(18340.0) np.float64(18330.0) 64106],[1000 np.float64(19280.0) np.float64(19170.0) 34721914]
09:17:48,[3084 np.float64(18800.0) np.float64(18730.0) 26907255],[254424 np.float64(18210.0) np.float64(18200.0) 10540],[3371 np.float64(18340.0) np.float64(18330.0) 69106],[1000 np.float64(19280.0) np.float64(19170.0) 34721914]
09:17:49,[3084 np.float64(18800.0) np.float64(18730.0) 26906255],[254424 np.float64(18210.0) np.float64(18200.0) 10540],[103639 np.float64(18360.0) np.float64(18340.0) 6629],[1000 np.float64(19280.0) np.float64(19170.0) 34754519]
09:17:50,[3084 np.float64(18800.0) np.float64(18730.0) 26906255],[254424 np.float64(18210.0) np.float64(18200.0) 110540],[103639 np.float64(18360.0) np.float64(18340.0) 6629],[1000 np.float64(19280.0) np.float64(19170.0) 34704519]
09:17:51,[3084 np.float64(18800.0) np.float64(18730.0) 26906255],[254424 np.float64(18210.0) np.float64(18200.0) 110540],[103639 np.float64(18360.0) np.float64(18340.0) 102576],[1000 np.float64(19280.0) np.float64(19170.0) 34700974]
09:17:52,[3084 np.float64(18800.0) np.float64(18730.0) 26906574],[254424 np.float64(18210.0) np.float64(18200.0) 110540],[103639 np.float64(18360.0) np.float64(18340.0) 363812],[1000 np.float64(19280.0) np.float64(19170.0) 34698874]
09:17:53,[3084 np.float64(18800.0) np.float64(18730.0) 26887574],[254424 np.float64(18210.0) np.float64(18200.0) 100000],[103639 np.float64(18360.0) np.float64(18350.0) 80000],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:54,[3084 np.float64(18800.0) np.float64(18730.0) 26846574],[254424 np.float64(18210.0) np.float64(18200.0) 100000],[189336 np.float64(18370.0) np.float64(18350.0) 80000],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:55,[3084 np.float64(18800.0) np.float64(18730.0) 26846574],[254424 np.float64(18210.0) np.float64(18200.0) 100100],[189336 np.float64(18370.0) np.float64(18350.0) 79524],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:56,[3084 np.float64(18800.0) np.float64(18730.0) 26846574],[158324 np.float64(18200.0) np.float64(18170.0) 52000],[189336 np.float64(18370.0) np.float64(18350.0) 79524],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:57,[3084 np.float64(18800.0) np.float64(18730.0) 26846574],[155418 np.float64(18200.0) np.float64(18170.0) 52066],[101000 np.float64(18380.0) np.float64(18350.0) 79524],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:58,[3084 np.float64(18800.0) np.float64(18730.0) 26870175],[164095 np.float64(18200.0) np.float64(18180.0) 200],[101000 np.float64(18380.0) np.float64(18350.0) 122024],[1000 np.float64(19280.0) np.float64(19170.0) 35020496]
09:17:59,[3084 np.float64(18800.0) np.float64(18730.0) 26870175],[164095 np.float64(18200.0) np.float64(18180.0) 600],[101000 np.float64(18380.0) np.float64(18350.0) 122024],[1000 np.float64(19280.0) np.float64(19170.0) 35036297]
09:18:00,[3084 np.float64(18800.0) np.float64(18730.0) 26867502],[164095 np.float64(18200.0) np.float64(18180.0) 800],[101000 np.float64(18380.0) np.float64(18370.0) 45947],[1000 np.float64(19280.0) np.float64(19170.0) 35144247]
09:18:01,[3084 np.float64(18800.0) np.float64(18730.0) 26867919],[256990 np.float64(18200.0) np.float64(18180.0) 1000],[223143 np.float64(18390.0) np.float64(18380.0) 22222],[1000 np.float64(19280.0) np.float64(19170.0) 35144247]
09:18:02,[3084 np.float64(18800.0) np.float64(18730.0) 26867919],[261990 np.float64(18200.0) np.float64(18180.0) 1100],[223143 np.float64(18390.0) np.float64(18380.0) 20222],[1000 np.float64(19280.0) np.float64(19170.0) 35150109]
09:18:03,[3084 np.float64(18800.0) np.float64(18730.0) 26867919],[261990 np.float64(18200.0) np.float64(18180.0) 1300],[223143 np.float64(18390.0) np.float64(18380.0) 20222],[1000 np.float64(19280.0) np.float64(19170.0) 37302609]
09:18:04,[3084 np.float64(18800.0) np.float64(18730.0) 26867919],[266990 np.float64(18200.0) np.float64(18180.0) 1700],[223143 np.float64(18390.0) np.float64(18380.0) 29319],[1000 np.float64(19280.0) np.float64(19170.0) 37298609]
09:18:05,[3084 np.float64(18800.0) np.float64(18730.0) 27290276],[271990 np.float64(18200.0) np.float64(18180.0) 1700],[197921 np.float64(18390.0) np.float64(18380.0) 29319],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:06,[3084 np.float64(18800.0) np.float64(18730.0) 27294776],[171990 np.float64(18200.0) np.float64(18180.0) 1700],[197921 np.float64(18390.0) np.float64(18380.0) 29319],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:07,[3084 np.float64(18800.0) np.float64(18730.0) 27292976],[171990 np.float64(18200.0) np.float64(18180.0) 1700],[197921 np.float64(18390.0) np.float64(18350.0) 97599],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:08,[3084 np.float64(18800.0) np.float64(18730.0) 27291976],[171990 np.float64(18200.0) np.float64(18180.0) 1700],[105314 np.float64(18390.0) np.float64(18380.0) 30000],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:09,[3084 np.float64(18800.0) np.float64(18730.0) 27286630],[171990 np.float64(18200.0) np.float64(18180.0) 759],[105314 np.float64(18390.0) np.float64(18380.0) 30000],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:10,[3084 np.float64(18800.0) np.float64(18730.0) 27286630],[171990 np.float64(18200.0) np.float64(18180.0) 759],[105314 np.float64(18390.0) np.float64(18380.0) 30000],[1000 np.float64(19280.0) np.float64(19170.0) 37949308]
09:18:11,[3084 np.float64(18800.0) np.float64(18730.0) 27286630],[171990 np.float64(18200.0) np.float64(18180.0) 759],[70000 np.float64(18380.0) np.float64(18350.0) 43500],[1000 np.float64(19280.0) np.float64(19170.0) 38096110]
09:18:12,[3084 np.float64(18800.0) np.float64(18730.0) 27270693],[171990 np.float64(18200.0) np.float64(18180.0) 759],[60000 np.float64(18380.0) np.float64(18350.0) 33327],[1000 np.float64(19280.0) np.float64(19170.0) 38095810]
09:18:13,[3084 np.float64(18800.0) np.float64(18730.0) 27270693],[10000 np.float64(18190.0) np.float64(18180.0) 759],[52500 np.float64(18380.0) np.float64(18350.0) 33327],[1000 np.float64(19280.0) np.float64(19170.0) 38095810]
09:18:14,[3084 np.float64(18800.0) np.float64(18730.0) 27270693],[10000 np.float64(18190.0) np.float64(18180.0) 1096],[2500 np.float64(18380.0) np.float64(18350.0) 33327],[1000 np.float64(19280.0) np.float64(19170.0) 38095810]
09:18:15,[3084 np.float64(18800.0) np.float64(18730.0) 27270693],[10000 np.float64(18190.0) np.float64(18180.0) 51496],[2500 np.float64(18380.0) np.float64(18350.0) 33327],[1000 np.float64(19280.0) np.float64(19170.0) 38100134]
