,1403-08-29,1403-08-30,1403-09-03,1403-09-04
12:03:00,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:01,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 47],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:02,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:03,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2052.0) 5],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:04,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:05,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:06,[40 np.float64(1533.0) np.float64(1475.0) 60],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:07,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:08,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:09,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2831.0) 2]
12:03:10,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:11,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:12,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:13,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:14,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:15,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:16,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[48 np.float64(2824.0) np.float64(2822.0) 104]
12:03:17,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2822.0) 104]
12:03:18,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 80],[68 np.float64(2868.0) np.float64(2822.0) 104]
12:03:19,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 40],[68 np.float64(2868.0) np.float64(2822.0) 104]
12:03:20,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 40],[68 np.float64(2868.0) np.float64(2822.0) 104]
12:03:21,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 40],[148 np.float64(2868.0) np.float64(2822.0) 104]
12:03:22,[40 np.float64(1533.0) np.float64(1475.0) 58],[10 np.float64(1639.0) np.float64(1617.0) 177],[100 np.float64(2070.0) np.float64(2060.0) 40],[9 np.float64(2867.0) np.float64(2822.0) 104]
12:03:23,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[116 np.float64(2060.0) np.float64(2046.0) 9],[19 np.float64(2867.0) np.float64(2822.0) 104]
12:03:24,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[116 np.float64(2060.0) np.float64(2046.0) 9],[19 np.float64(2867.0) np.float64(2822.0) 104]
12:03:25,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[116 np.float64(2060.0) np.float64(2046.0) 9],[18 np.float64(2867.0) np.float64(2822.0) 104]
12:03:26,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 9],[18 np.float64(2867.0) np.float64(2822.0) 104]
12:03:27,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 9],[18 np.float64(2867.0) np.float64(2822.0) 104]
12:03:28,[40 np.float64(1533.0) np.float64(1476.0) 10],[10 np.float64(1639.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 9],[18 np.float64(2867.0) np.float64(2822.0) 104]
12:03:29,[40 np.float64(1533.0) np.float64(1480.0) 800],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 9],[38 np.float64(2867.0) np.float64(2823.0) 3]
12:03:30,[40 np.float64(1533.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 14],[38 np.float64(2867.0) np.float64(2823.0) 3]
12:03:31,[40 np.float64(1533.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 14],[37 np.float64(2867.0) np.float64(2823.0) 13]
12:03:32,[40 np.float64(1533.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 14],[48 np.float64(2866.0) np.float64(2823.0) 12]
12:03:33,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 14],[71 np.float64(2866.0) np.float64(2823.0) 12]
12:03:34,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1617.0) 177],[111 np.float64(2060.0) np.float64(2046.0) 14],[100 np.float64(2860.0) np.float64(2823.0) 12]
12:03:35,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[111 np.float64(2060.0) np.float64(2046.0) 14],[100 np.float64(2860.0) np.float64(2823.0) 42]
12:03:36,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[111 np.float64(2060.0) np.float64(2046.0) 14],[100 np.float64(2860.0) np.float64(2823.0) 42]
12:03:37,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[111 np.float64(2060.0) np.float64(2046.0) 14],[100 np.float64(2860.0) np.float64(2823.0) 42]
12:03:38,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2046.0) 14],[100 np.float64(2860.0) np.float64(2823.0) 52]
12:03:39,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[100 np.float64(2860.0) np.float64(2823.0) 52]
12:03:40,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[100 np.float64(2860.0) np.float64(2823.0) 52]
12:03:41,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[180 np.float64(2860.0) np.float64(2823.0) 52]
12:03:42,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2823.0) 52]
12:03:43,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2823.0) 52]
12:03:44,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2823.0) 52]
12:03:45,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2823.0) 52]
12:03:46,[40 np.float64(1538.0) np.float64(1481.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2823.0) 52]
12:03:47,[40 np.float64(1538.0) np.float64(1481.0) 33],[11 np.float64(1640.0) np.float64(1618.0) 80],[100 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2824.0) 20]
12:03:48,[40 np.float64(1538.0) np.float64(1481.0) 33],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2824.0) 20]
12:03:49,[40 np.float64(1538.0) np.float64(1481.0) 81],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[9 np.float64(2859.0) np.float64(2824.0) 20]
12:03:50,[40 np.float64(1538.0) np.float64(1490.0) 800],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:51,[40 np.float64(1538.0) np.float64(1490.0) 800],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:52,[40 np.float64(1538.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:53,[40 np.float64(1538.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:54,[40 np.float64(1538.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:55,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[93 np.float64(2070.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:56,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:57,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:58,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[23 np.float64(2858.0) np.float64(2824.0) 20]
12:03:59,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[43 np.float64(2858.0) np.float64(2823.0) 53]
12:04:00,[10 np.float64(1537.0) np.float64(1491.0) 3],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[43 np.float64(2858.0) np.float64(2823.0) 53]
12:04:01,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[112 np.float64(2078.0) np.float64(2050.0) 1],[43 np.float64(2858.0) np.float64(2823.0) 53]
12:04:02,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[35 np.float64(2077.0) np.float64(2050.0) 1],[43 np.float64(2858.0) np.float64(2823.0) 52]
12:04:03,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[35 np.float64(2077.0) np.float64(2050.0) 1],[43 np.float64(2858.0) np.float64(2823.0) 52]
12:04:04,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[35 np.float64(2077.0) np.float64(2050.0) 1],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:05,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[35 np.float64(2077.0) np.float64(2050.0) 1],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:06,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[146 np.float64(2077.0) np.float64(2050.0) 1],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:07,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2051.0) 40],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:08,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2051.0) 40],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:09,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2051.0) 40],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:10,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2051.0) 40],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:11,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2051.0) 40],[15 np.float64(2857.0) np.float64(2823.0) 52]
12:04:12,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2051.0) 40],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:13,[10 np.float64(1537.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2051.0) 40],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:14,[5 np.float64(1536.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2051.0) 40],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:15,[20 np.float64(1500.0) np.float64(1491.0) 48],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:16,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:17,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:18,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[9 np.float64(2849.0) np.float64(2823.0) 52]
12:04:19,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[9 np.float64(2849.0) np.float64(2823.0) 28]
12:04:20,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:21,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:22,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:23,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:24,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:25,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2823.0) 28]
12:04:26,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2830.0) 454]
12:04:27,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[21 np.float64(2849.0) np.float64(2830.0) 454]
12:04:28,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[30 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:29,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:30,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:31,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:32,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:33,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:34,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:35,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:36,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:37,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:38,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:39,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 5],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:40,[20 np.float64(1500.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 2],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:41,[2 np.float64(1536.0) np.float64(1491.0) 51],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 52],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:42,[2 np.float64(1536.0) np.float64(1491.0) 13],[11 np.float64(1640.0) np.float64(1618.0) 80],[40 np.float64(2060.0) np.float64(2052.0) 52],[12 np.float64(2849.0) np.float64(2830.0) 454]
12:04:43,[2 np.float64(1536.0) np.float64(1491.0) 13],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2060.0) 60],[12 np.float64(2849.0) np.float64(2830.0) 434]
12:04:44,[2 np.float64(1536.0) np.float64(1491.0) 13],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2060.0) 60],[12 np.float64(2849.0) np.float64(2830.0) 434]
12:04:45,[2 np.float64(1536.0) np.float64(1491.0) 13],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2060.0) 60],[12 np.float64(2849.0) np.float64(2830.0) 434]
12:04:46,[2 np.float64(1536.0) np.float64(1500.0) 20],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2052.0) 52],[12 np.float64(2849.0) np.float64(2830.0) 434]
12:04:47,[20 np.float64(1537.0) np.float64(1500.0) 20],[11 np.float64(1640.0) np.float64(1618.0) 80],[12 np.float64(2076.0) np.float64(2052.0) 52],[12 np.float64(2849.0) np.float64(2830.0) 434]
